LOCATIONID;PERIOD;ASSET_TYPE;OPERATION;UNITPRICE;PRICE;STOCK;DEMAND
0-EU-ES-28-07-001-079-06;200809;PL;SALE;3630.343603069816;245101.25;167;106
0-EU-ES-28-07-001-079-06;200812;PL;SALE;3531.485429992893;242601.25;182;108
0-EU-ES-28-07-001-079-06;200903;PL;SALE;3503.125;244250;208;110
0-EU-ES-28-07-001-079-06;200906;PL;SALE;3507.9918032786886;241750;240;109
0-EU-ES-28-07-001-079-06;200606;PL;RENT;15.48193524190523;807.0597643622556;5;NA
0-EU-ES-28-07-001-079-06;200609;PL;RENT;15.119077384673076;706.5034726156273;6;NA
0-EU-ES-28-07-001-079-06;200612;PL;RENT;14.930928866108255;695.0570604085576;7;NA
0-EU-ES-28-07-001-079-06;200703;PL;RENT;14.930928866108255;796.6423230836544;10;NA
0-EU-ES-28-07-001-079-06;200706;PL;RENT;15.378109763720461;1004.5588531095963;7;83
0-EU-ES-28-07-001-079-06;200709;PL;RENT;16.03846153846154;988.75;4;85
0-EU-ES-28-07-001-079-06;200712;PL;RENT;15.816239316239315;826.25;4;90
0-EU-ES-28-07-001-079-06;200803;PL;RENT;15.427777777777777;820;7;91
0-EU-ES-28-07-001-079-06;200806;PL;RENT;14.927083333333334;797.875;12;94
0-EU-ES-28-07-001-079-06;200809;PL;RENT;14.277083333333334;765.375;20;99
0-EU-ES-28-07-001-079-06;200812;PL;RENT;14.480158730158731;753.125;30;100
0-EU-ES-28-07-001-079-06;200903;PL;RENT;14.831451833607005;798.125;40;100
0-EU-ES-28-07-001-079-06;200906;PL;RENT;14.476293103448276;766.25;48;105
0-EU-ES-28-07-001-079-06;200606;UN;SALE;6879.409259322294;387579.6034424942;0;NA
0-EU-ES-28-07-001-079-06;200609;UN;SALE;6679.10903100106;392142.9163443109;1;NA
0-EU-ES-28-07-001-079-06;200612;UN;SALE;6170.874822538293;453331.90183956805;1;NA
0-EU-ES-28-07-001-079-06;200703;UN;SALE;5899.42348593918;452052.0263403036;1;NA
0-EU-ES-28-07-001-079-06;200706;UN;SALE;5942.629516962232;447956.4247426562;2;NA
0-EU-ES-28-07-001-079-06;200709;UN;SALE;5781.249159872277;427478.4167544203;2;NA
0-EU-ES-28-07-001-079-06;200712;UN;SALE;5467.599865488221;403570.3424281555;3;NA
0-EU-ES-28-07-001-079-06;200803;UN;SALE;5351.484344757503;405515.75318703795;4;NA
0-EU-ES-28-07-001-079-06;200806;UN;SALE;5468.723265309579;406898.0187262438;5;NA
0-EU-ES-28-07-001-079-06;200809;UN;SALE;5392.435560220379;407512.35896589083;6;NA
0-EU-ES-28-07-001-079-06;200812;UN;SALE;5400.683473903975;429935.7777130088;7;NA
0-EU-ES-28-07-001-079-06;200903;UN;SALE;5556.2733878329545;456557.18809771514;7;NA
0-EU-ES-28-07-001-079-06;200906;UN;SALE;5624.580462202172;460755.1797353036;8;NA
0-EU-ES-28-07-001-079-06;200606;UN;RENT;25.72478521989125;1469.4204881720857;3;NA
0-EU-ES-28-07-001-079-06;200609;UN;RENT;28.37945673234585;1260.2785928604205;3;NA
0-EU-ES-28-07-001-079-06;200612;UN;RENT;21.480050946818086;1308.1392964302104;3;61
0-EU-ES-28-07-001-079-06;200703;UN;RENT;14.580645161290322;1356;3;69
0-EU-ES-28-07-001-079-06;200706;UN;RENT;14.580645161290322;1356;3;74
0-EU-ES-28-07-001-079-06;200709;UN;RENT;15.986559139784944;1486.75;3;76
0-EU-ES-28-07-001-079-06;200712;UN;RENT;21.08228263902524;1886.7353065022858;3;NA
0-EU-ES-28-07-001-079-06;200803;UN;RENT;19.676368660530617;1755.9853065022858;3;70
0-EU-ES-28-07-001-079-06;200806;UN;RENT;14.580645161290322;1356;3;69
0-EU-ES-28-07-001-079-06;200809;UN;RENT;15.491935483870968;1440.75;3;71
0-EU-ES-28-07-001-079-06;200812;UN;RENT;15.026598754951895;1452.5;4;76
0-EU-ES-28-07-001-079-06;200903;UN;RENT;12.746038483305036;1366.25;4;73
0-EU-ES-28-07-001-079-06;200906;UN;RENT;13.211375212224109;1359;3;78
0-EU-ES-28-07-001-079-07;200606;PL;SALE;5398.522510381001;668554;4;85
0-EU-ES-28-07-001-079-07;200609;PL;SALE;5214.285714285715;501036;6;88
0-EU-ES-28-07-001-079-07;200612;PL;SALE;5214.285714285715;485088;9;93
0-EU-ES-28-07-001-079-07;200703;PL;SALE;5233.516167953669;485088;14;99
0-EU-ES-28-07-001-079-07;200706;PL;SALE;5204.076013513513;422500;23;99
0-EU-ES-28-07-001-079-07;200709;PL;SALE;4861.0360360360355;438750;34;101
0-EU-ES-28-07-001-079-07;200712;PL;SALE;4606.867972883598;429e3;44;104
0-EU-ES-28-07-001-079-07;200803;PL;SALE;4726.132042147667;470250;60;107
0-EU-ES-28-07-001-079-07;200806;PL;SALE;4815.7439543215405;489250;76;107
0-EU-ES-28-07-001-079-07;200809;PL;SALE;4826.029204785362;499250;87;108
0-EU-ES-28-07-001-079-07;200812;PL;SALE;4713.147203325774;5e5;101;110
0-EU-ES-28-07-001-079-07;200903;PL;SALE;4702.861952861953;499500;120;112
0-EU-ES-28-07-001-079-07;200906;PL;SALE;4698.650034176349;511750;143;113
0-EU-ES-28-07-001-079-07;200606;PL;RENT;18.23232323232323;1381.0619158830903;10;NA
0-EU-ES-28-07-001-079-07;200609;PL;RENT;17.805003156565654;1208.9873421451252;11;NA
0-EU-ES-28-07-001-079-07;200612;PL;RENT;17.583429783950614;1189.3999402317431;14;NA
0-EU-ES-28-07-001-079-07;200703;PL;RENT;17.583429783950614;1363.2353161117671;20;NA
0-EU-ES-28-07-001-079-07;200706;PL;RENT;16.828271554834057;1283.941986762984;27;NA
0-EU-ES-28-07-001-079-07;200709;PL;RENT;16.236020923520925;1171.101479612793;35;NA
0-EU-ES-28-07-001-079-07;200712;PL;RENT;13.596590909090908;1679.4512529334131;21;88
0-EU-ES-28-07-001-079-07;200803;PL;RENT;12.6875;1871.875;4;79
0-EU-ES-28-07-001-079-07;200806;PL;RENT;12.6875;1459.375;4;82
0-EU-ES-28-07-001-079-07;200809;PL;RENT;13.596590909090908;1075;10;104
0-EU-ES-28-07-001-079-07;200812;PL;RENT;15.596590909090908;808.75;17;101
0-EU-ES-28-07-001-079-07;200903;PL;RENT;15.96590909090909;846.25;22;106
0-EU-ES-28-07-001-079-07;200906;PL;RENT;15.96590909090909;950;30;109
0-EU-ES-28-07-001-079-07;200606;UN;SALE;7920.7070458470225;1070487.0512442072;0;NA
0-EU-ES-28-07-001-079-07;200609;UN;SALE;7690.088489813469;1083090.829484295;0;NA
0-EU-ES-28-07-001-079-07;200612;UN;SALE;7104.925705602534;1252093.5738744824;0;NA
0-EU-ES-28-07-001-079-07;200703;UN;SALE;6792.386295115854;1248558.583547338;0;NA
0-EU-ES-28-07-001-079-07;200706;UN;SALE;6842.132181927811;1237246.614500477;0;NA
0-EU-ES-28-07-001-079-07;200709;UN;SALE;6656.324580827244;1180686.76926617;0;NA
0-EU-ES-28-07-001-079-07;200712;UN;SALE;6295.19994318685;1114653.1499551157;0;NA
0-EU-ES-28-07-001-079-07;200803;UN;SALE;6161.508664108244;1120026.3352523742;0;NA
0-EU-ES-28-07-001-079-07;200806;UN;SALE;6296.4933857696215;1123844.1248056898;0;NA
0-EU-ES-28-07-001-079-07;200809;UN;SALE;6208.658436512503;1125540.9201627201;1;NA
0-EU-ES-28-07-001-079-07;200812;UN;SALE;6218.154790859888;1187473.9506942872;1;NA
0-EU-ES-28-07-001-079-07;200903;UN;SALE;6397.295481733889;1261001.749498887;1;NA
0-EU-ES-28-07-001-079-07;200906;UN;SALE;6475.94181673777;1272596.5177719204;1;NA
0-EU-ES-28-07-001-079-07;200606;UN;RENT;19.04209593532086;4502.197886979247;0;NA
0-EU-ES-28-07-001-079-07;200609;UN;RENT;21.00714672913027;3861.4022762399877;0;NA
0-EU-ES-28-07-001-079-07;200612;UN;RENT;21.00714672913027;3928.3218584609594;0;NA
0-EU-ES-28-07-001-079-07;200703;UN;RENT;21.00714672913027;4062.1610229029047;0;NA
0-EU-ES-28-07-001-079-07;200706;UN;RENT;21.00714672913027;4129.080605123878;0;NA
0-EU-ES-28-07-001-079-07;200709;UN;RENT;23.0327252208956;4367.570605592238;0;NA
0-EU-ES-28-07-001-079-07;200712;UN;RENT;22.714299539366884;5370.43147654051;0;NA
0-EU-ES-28-07-001-079-07;200803;UN;RENT;18.771287805715197;5370.43147654051;0;NA
0-EU-ES-28-07-001-079-07;200806;UN;RENT;18.263546068540023;4808.0808080808;0;NA
0-EU-ES-28-07-001-079-07;200809;UN;RENT;18.847070154547318;5696.969696969694;0;NA
0-EU-ES-28-07-001-079-07;200812;UN;RENT;17.17228024535755;6424.242424242421;0;NA
0-EU-ES-28-07-001-079-07;200903;UN;RENT;16.221518993252996;6464.646464646457;0;NA
0-EU-ES-28-07-001-079-07;200906;UN;RENT;17.110698552883157;6666.6666666666615;1;NA
0-EU-ES-28-07-001-079-08;200606;PL;SALE;3259.3665465391596;393642.79588336207;11;NA
0-EU-ES-28-07-001-079-08;200609;PL;SALE;3347.037206756631;342082.3327615781;8;77
0-EU-ES-28-07-001-079-08;200612;PL;SALE;3526.176470588235;326500;6;87
0-EU-ES-28-07-001-079-08;200703;PL;SALE;3345.287356321839;338750;12;92
0-EU-ES-28-07-001-079-08;200706;PL;SALE;3045.3300913645744;311500;20;96
0-EU-ES-28-07-001-079-08;200709;PL;SALE;3128.873903873904;301326.875;28;98
0-EU-ES-28-07-001-079-08;200712;PL;SALE;3399.4194041252863;307951.875;40;100
0-EU-ES-28-07-001-079-08;200803;PL;SALE;3619.5588235294117;312818.375;64;104
0-EU-ES-28-07-001-079-08;200806;PL;SALE;3797.3039215686276;309943.375;94;106
0-EU-ES-28-07-001-079-08;200809;PL;SALE;3816.6666666666665;311750;118;106
0-EU-ES-28-07-001-079-08;200812;PL;SALE;3668.0555555555557;313499.75;138;107
0-EU-ES-28-07-001-079-08;200903;PL;SALE;3546.9152046783624;310749.75;152;109
0-EU-ES-28-07-001-079-08;200906;PL;SALE;3498.3040935672516;311490.5;164;110
0-EU-ES-28-07-001-079-08;200606;PL;RENT;12.9016127015877;1181.3355091573655;6;NA
0-EU-ES-28-07-001-079-08;200609;PL;RENT;12.599231153894241;1034.1460154482484;7;NA
0-EU-ES-28-07-001-079-08;200612;PL;RENT;12.442440721756892;1017.3913043478271;9;NA
0-EU-ES-28-07-001-079-08;200703;PL;RENT;11.521288645929229;1141.4130434782614;7;72
0-EU-ES-28-07-001-079-08;200706;PL;RENT;10.986921254767239;1073.5869565217395;7;NA
0-EU-ES-28-07-001-079-08;200709;PL;RENT;11.488983115370631;1001.7391304347834;12;NA
0-EU-ES-28-07-001-079-08;200712;PL;RENT;10.882306615848147;1070.652173913044;10;90
0-EU-ES-28-07-001-079-08;200803;PL;RENT;10.450741388241388;1134.375;10;96
0-EU-ES-28-07-001-079-08;200806;PL;RENT;10.874692437192437;1134.375;12;92
0-EU-ES-28-07-001-079-08;200809;PL;RENT;11.410256410256409;1070;13;95
0-EU-ES-28-07-001-079-08;200812;PL;RENT;10.833333333333332;1050;17;97
0-EU-ES-28-07-001-079-08;200903;PL;RENT;10;1101.875;26;101
0-EU-ES-28-07-001-079-08;200906;PL;RENT;10.381817256817257;1099.375;33;102
0-EU-ES-28-07-001-079-08;200606;UN;SALE;3378.548801169264;718437.4999999995;4;NA
0-EU-ES-28-07-001-079-08;200609;UN;SALE;3864.1942060090714;701718.7499999998;4;73
0-EU-ES-28-07-001-079-08;200612;UN;SALE;3791.8367346938776;792500;5;83
0-EU-ES-28-07-001-079-08;200703;UN;SALE;3183.673469387755;797500;9;87
0-EU-ES-28-07-001-079-08;200706;UN;SALE;3259.6301020408164;895e3;14;90
0-EU-ES-28-07-001-079-08;200709;UN;SALE;3429.1734868008634;1051250;17;92
0-EU-ES-28-07-001-079-08;200712;UN;SALE;3515.608060630396;1151250;23;93
0-EU-ES-28-07-001-079-08;200803;UN;SALE;3354.2279411764707;12e5;32;96
0-EU-ES-28-07-001-079-08;200806;UN;SALE;3191.8367346938776;12e5;38;96
0-EU-ES-28-07-001-079-08;200809;UN;SALE;3065.6149301825994;1162500;44;96
0-EU-ES-28-07-001-079-08;200812;UN;SALE;2964.7008145363407;1098750;47;98
0-EU-ES-28-07-001-079-08;200903;UN;SALE;3062.748015873016;1091250;52;98
0-EU-ES-28-07-001-079-08;200906;UN;SALE;3008.6675020885546;108e4;58;99
0-EU-ES-28-07-001-079-08;200606;UN;RENT;9.339803488182724;2932.352571124642;4;NA
0-EU-ES-28-07-001-079-08;200609;UN;RENT;10.30362534481114;2514.992272024728;4;NA
0-EU-ES-28-07-001-079-08;200612;UN;RENT;10.30362534481114;2558.578052550231;5;NA
0-EU-ES-28-07-001-079-08;200703;UN;RENT;10.30362534481114;2645.749613601236;6;NA
0-EU-ES-28-07-001-079-08;200706;UN;RENT;10.30362534481114;2689.335394126738;7;NA
0-EU-ES-28-07-001-079-08;200709;UN;RENT;11.297134942033896;2844.667697063368;7;NA
0-EU-ES-28-07-001-079-08;200712;UN;RENT;11.140952907179615;3497.8468169573084;8;NA
0-EU-ES-28-07-001-079-08;200803;UN;RENT;9.162297304217956;3497.84681695731;7;71
0-EU-ES-28-07-001-079-08;200806;UN;RENT;8.71875;3237.5;4;70
0-EU-ES-28-07-001-079-08;200809;UN;RENT;8.145833333333334;3712.5;4;77
0-EU-ES-28-07-001-079-08;200812;UN;RENT;7.078125;3637.5;6;78
0-EU-ES-28-07-001-079-08;200903;UN;RENT;7.97875702247191;3637.5;8;79
0-EU-ES-28-07-001-079-08;200906;UN;RENT;8.684456928838951;3725;10;77
0-EU-ES-28-07-001-079-09;200606;PL;SALE;4193.333333333333;459e3;5;83
0-EU-ES-28-07-001-079-09;200609;PL;SALE;4412.380952380952;443250;8;84
0-EU-ES-28-07-001-079-09;200612;PL;SALE;3919.047619047619;404250;10;90
0-EU-ES-28-07-001-079-09;200703;PL;SALE;3925.4901960784314;42e4;14;93
0-EU-ES-28-07-001-079-09;200706;PL;SALE;4152.020432066633;495e3;20;94
0-EU-ES-28-07-001-079-09;200709;PL;SALE;4283.398367856333;501250;29;97
0-EU-ES-28-07-001-079-09;200712;PL;SALE;4353.663003663003;473500;48;104
0-EU-ES-28-07-001-079-09;200803;PL;SALE;4378.108003108004;469750;67;105
0-EU-ES-28-07-001-079-09;200806;PL;SALE;4348.484848484848;477500;84;106
0-EU-ES-28-07-001-079-09;200809;PL;SALE;4276.338383838383;477500;100;106
0-EU-ES-28-07-001-079-09;200812;PL;SALE;4295.277777777777;475e3;112;107
0-EU-ES-28-07-001-079-09;200903;PL;SALE;4279.700854700855;473777.25;131;110
0-EU-ES-28-07-001-079-09;200906;PL;SALE;4210.25641025641;478777.25;155;110
0-EU-ES-28-07-001-079-09;200606;PL;RENT;13.994757870904992;1378.2247606835917;10;NA
0-EU-ES-28-07-001-079-09;200609;PL;RENT;13.666755733305656;1206.5036846896219;11;NA
0-EU-ES-28-07-001-079-09;200612;PL;RENT;13.49668055084674;1186.9565217391305;14;NA
0-EU-ES-28-07-001-079-09;200703;PL;RENT;13.49668055084674;1360.4347826086955;20;NA
0-EU-ES-28-07-001-079-09;200706;PL;RENT;13.812233940710303;1240.869565217391;15;87
0-EU-ES-28-07-001-079-09;200709;PL;RENT;15.795634920634921;1087.5;8;90
0-EU-ES-28-07-001-079-09;200712;PL;RENT;19.76388888888889;1212.5;8;90
0-EU-ES-28-07-001-079-09;200803;PL;RENT;20.761408730158728;1187.5;10;95
0-EU-ES-28-07-001-079-09;200806;PL;RENT;16.579433551608208;1045.625;14;97
0-EU-ES-28-07-001-079-09;200809;PL;RENT;13.69836670179136;1100.625;22;100
0-EU-ES-28-07-001-079-09;200812;PL;RENT;13.692307692307693;1167.5;30;98
0-EU-ES-28-07-001-079-09;200903;PL;RENT;13.773601398601398;1100;34;104
0-EU-ES-28-07-001-079-09;200906;PL;RENT;13.79496891996892;1e3;40;106
0-EU-ES-28-07-001-079-09;200606;UN;SALE;4312.5;1361250;4;83
0-EU-ES-28-07-001-079-09;200609;UN;SALE;4076.9607843137255;1381675;6;83
0-EU-ES-28-07-001-079-09;200612;UN;SALE;3773.2620320855613;1256675;9;87
0-EU-ES-28-07-001-079-09;200703;UN;SALE;3750.4720811051693;1122501.25;12;91
0-EU-ES-28-07-001-079-09;200706;UN;SALE;3987.5041666666666;1122501.25;14;91
0-EU-ES-28-07-001-079-09;200709;UN;SALE;3631.25;1e6;17;93
0-EU-ES-28-07-001-079-09;200712;UN;SALE;3156.25;947001.5;25;96
0-EU-ES-28-07-001-079-09;200803;UN;SALE;3062.5;1047001.5;36;98
0-EU-ES-28-07-001-079-09;200806;UN;SALE;3166.379875450672;1085625;44;99
0-EU-ES-28-07-001-079-09;200809;UN;SALE;3130.428548017044;1110625;46;100
0-EU-ES-28-07-001-079-09;200812;UN;SALE;3201.1898208917305;1287500;55;102
0-EU-ES-28-07-001-079-09;200903;UN;SALE;3345.2950558213715;1445625;64;107
0-EU-ES-28-07-001-079-09;200906;UN;SALE;3347.2601959444064;1430625;72;103
0-EU-ES-28-07-001-079-09;200606;UN;RENT;11.466846173586008;2954.567363330133;2;NA
0-EU-ES-28-07-001-079-09;200609;UN;RENT;12.65016839044868;2534.045243782492;2;NA
0-EU-ES-28-07-001-079-09;200612;UN;RENT;12.65016839044868;2577.961219615006;2;NA
0-EU-ES-28-07-001-079-09;200703;UN;RENT;12.65016839044868;2665.7931712800337;3;NA
0-EU-ES-28-07-001-079-09;200706;UN;RENT;12.65016839044868;2709.7091471125473;3;NA
0-EU-ES-28-07-001-079-09;200709;UN;RENT;13.869939420722401;2866.218209919909;3;NA
0-EU-ES-28-07-001-079-09;200712;UN;RENT;13.678188558831394;3524.345656479713;4;NA
0-EU-ES-28-07-001-079-09;200803;UN;RENT;11.30376984126984;3524.345656479713;5;NA
0-EU-ES-28-07-001-079-09;200806;UN;RENT;10.998015873015873;3155.3030303030287;6;NA
0-EU-ES-28-07-001-079-09;200809;UN;RENT;11.349404761904765;3738.6363636363612;6;NA
0-EU-ES-28-07-001-079-09;200812;UN;RENT;10.340873015873015;4215.909090909088;9;NA
0-EU-ES-28-07-001-079-09;200903;UN;RENT;9.768339768339768;4242.424242424241;12;NA
0-EU-ES-28-07-001-079-09;200906;UN;RENT;10.303789503789503;4375;15;NA
0-EU-ES-28-07-001-079-10;200606;PL;SALE;2693.4360431975992;203819.07461406523;6;79
0-EU-ES-28-07-001-079-10;200609;PL;SALE;2951.532708333333;224939;4;81
0-EU-ES-28-07-001-079-10;200612;PL;SALE;2799.173333333333;209938;8;88
0-EU-ES-28-07-001-079-10;200703;PL;SALE;2855.353020833333;212500.5;14;93
0-EU-ES-28-07-001-079-10;200706;PL;SALE;3094.9363541666667;222500.5;22;94
0-EU-ES-28-07-001-079-10;200709;PL;SALE;3104.6337719298244;224413;28;94
0-EU-ES-28-07-001-079-10;200712;PL;SALE;2972.8935758513935;222413;52;98
0-EU-ES-28-07-001-079-10;200803;PL;SALE;2935.7238439465846;220750;84;101
0-EU-ES-28-07-001-079-10;200806;PL;SALE;2935.0235638345393;220750;112;103
0-EU-ES-28-07-001-079-10;200809;PL;SALE;2896.5201465201462;213e3;136;103
0-EU-ES-28-07-001-079-10;200812;PL;SALE;2817.686699265647;202500;156;103
0-EU-ES-28-07-001-079-10;200903;PL;SALE;2754.7379813169287;197375;177;104
0-EU-ES-28-07-001-079-10;200906;PL;SALE;2730.424005218526;193750;198;106
0-EU-ES-28-07-001-079-10;200606;PL;RENT;11.259589266840175;801.4285714285712;3;NA
0-EU-ES-28-07-001-079-10;200609;PL;RENT;10.995692643398609;701.5739029129913;3;NA
0-EU-ES-28-07-001-079-10;200612;PL;RENT;10.858857357169647;690.2073571029134;4;NA
0-EU-ES-28-07-001-079-10;200703;PL;RENT;10.858857357169647;791.0838169871853;6;NA
0-EU-ES-28-07-001-079-10;200706;PL;RENT;10.392500361246459;745.0699931803242;8;NA
0-EU-ES-28-07-001-079-10;200709;PL;RENT;10.026748900687094;679.588782378253;10;NA
0-EU-ES-28-07-001-079-10;200712;PL;RENT;9.478392280548771;645.9632957501624;13;NA
0-EU-ES-28-07-001-079-10;200803;PL;RENT;9.331186907600202;722.208429469256;9;82
0-EU-ES-28-07-001-079-10;200806;PL;RENT;10.461915535444946;825;4;80
0-EU-ES-28-07-001-079-10;200809;PL;RENT;10.691694947209651;818.75;8;87
0-EU-ES-28-07-001-079-10;200812;PL;RENT;10.802303921568626;808.75;12;90
0-EU-ES-28-07-001-079-10;200903;PL;RENT;10.715498366013072;780.625;13;87
0-EU-ES-28-07-001-079-10;200906;PL;RENT;10.147569444444445;765.625;18;97
0-EU-ES-28-07-001-079-10;200606;UN;SALE;3247.903648137054;441029.77270697476;0;NA
0-EU-ES-28-07-001-079-10;200609;UN;SALE;3153.337993185557;446222.4010960939;1;NA
0-EU-ES-28-07-001-079-10;200612;UN;SALE;2913.3906841143007;515849.81215036934;1;NA
0-EU-ES-28-07-001-079-10;200703;UN;SALE;2785.2331994818496;514393.43210477254;1;NA
0-EU-ES-28-07-001-079-10;200706;UN;SALE;2805.63161168434;509733.0159588626;1;NA
0-EU-ES-28-07-001-079-10;200709;UN;SALE;2729.4407890755756;486430.93522931484;2;NA
0-EU-ES-28-07-001-079-10;200712;UN;SALE;2581.360823330677;459225.75597756746;2;NA
0-EU-ES-28-07-001-079-10;200803;UN;SALE;2504.2973989440634;579117.7087732807;3;69
0-EU-ES-28-07-001-079-10;200806;UN;SALE;2708.127208480565;586250;4;71
0-EU-ES-28-07-001-079-10;200809;UN;SALE;2963.7514723203767;478125;4;71
0-EU-ES-28-07-001-079-10;200812;UN;SALE;2963.7514723203767;483125;4;71
0-EU-ES-28-07-001-079-10;200903;UN;SALE;2872.08480565371;482500;4;71
0-EU-ES-28-07-001-079-10;200906;UN;SALE;2872.08480565371;482500;4;70
0-EU-ES-28-07-001-079-11;200606;PL;SALE;2756.764069264069;265875;4;79
0-EU-ES-28-07-001-079-11;200609;PL;SALE;2751.124971519708;230875;8;81
0-EU-ES-28-07-001-079-11;200612;PL;SALE;2601.503759398496;192500;14;86
0-EU-ES-28-07-001-079-11;200703;PL;SALE;2658.1709956709956;193750;28;93
0-EU-ES-28-07-001-079-11;200706;PL;SALE;2948.5436664784493;212525;52;96
0-EU-ES-28-07-001-079-11;200709;PL;SALE;2965.472013993003;218775;80;99
0-EU-ES-28-07-001-079-11;200712;PL;SALE;2867.7429522081065;217342.375;118;102
0-EU-ES-28-07-001-079-11;200803;PL;SALE;2945.463157894737;215019.875;164;105
0-EU-ES-28-07-001-079-11;200806;PL;SALE;2911.336032388664;207427.5;200;105
0-EU-ES-28-07-001-079-11;200809;PL;SALE;2848.5752814258913;201750;230;106
0-EU-ES-28-07-001-079-11;200812;PL;SALE;2802.91594076655;198834.25;267;108
0-EU-ES-28-07-001-079-11;200903;PL;SALE;2791.4014285714284;197584.25;302;109
0-EU-ES-28-07-001-079-11;200906;PL;SALE;2742.83;192750;338;109
0-EU-ES-28-07-001-079-11;200606;PL;RENT;13.507940564640501;839.9403849513375;5;NA
0-EU-ES-28-07-001-079-11;200609;PL;RENT;13.19134820765674;735.2873045618276;5;NA
0-EU-ES-28-07-001-079-11;200612;PL;RENT;13.027189207739234;723.3745512564819;7;NA
0-EU-ES-28-07-001-079-11;200703;PL;RENT;13.027189207739234;829.0985241324292;9;NA
0-EU-ES-28-07-001-079-11;200706;PL;RENT;12.467708534550997;780.873554048664;13;NA
0-EU-ES-28-07-001-079-11;200709;PL;RENT;12.028922636275258;712.2457120063823;17;NA
0-EU-ES-28-07-001-079-11;200712;PL;RENT;10.296668950137672;598.6632429198246;11;85
0-EU-ES-28-07-001-079-11;200803;PL;RENT;10.548076923076923;518.75;4;78
